Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
1993,-2.0805158615112305,9.058379173278809,78.32820892333984,-2.3867112832231987,8.506822065499627,-90.1886003604312,-18.694113,10.731661,-0.4383605,14.091273,-2.547776,-7.4247875,-13.188016,-0.25487146,-4.4854836,6.484878,-3.2435274,4.944132,10.618515,-4.1942906,27.68973,2.01871,34.614655,-40.93464,24.193111,-41.552147,1.3899292,12.596747,-23.065178,-4.400591,63.53314,40.11833,10.463381,9.932766,-0.49294332
1994,-2.0988261699676514,9.201793670654297,78.29724884033203,-2.4546313018767982,8.710490159773698,-90.24131229732699,-19.164324,10.823505,-0.48669016,14.316278,-2.5292382,-7.4585466,-13.5644245,-0.15768507,-4.489093,6.4959373,-3.0976284,4.9183254,10.745294,-4.214477,28.082724,2.0997922,34.463,-41.133995,23.915352,-41.626297,1.4024813,12.451829,-23.138515,-3.9875777,63.925854,40.460346,10.891268,9.845335,-0.69685197
1995,-2.1210503578186035,9.34584903717041,78.26882934570312,-2.5161820563531703,8.917123506670672,-90.30697199193617,-19.616632,10.910915,-0.5180036,14.511078,-2.5008552,-7.491132,-13.94407,-0.06737137,-4.4776692,6.5049505,-2.951055,4.902554,10.876593,-4.242402,28.470247,2.1810157,34.310074,-41.344433,23.646816,-41.699917,1.4216602,12.284062,-23.1948,-3.593726,64.28637,40.792423,11.413939,9.747903,-0.86890256
1996,-2.1375889778137207,9.477143287658691,78.23797607421875,-2.566932632380736,9.139979775128054,-90.38337065113163,-20.06743,10.988874,-0.5338802,14.677553,-2.455069,-7.520936,-14.341921,0.009685495,-4.450716,6.5138865,-2.8006842,4.905263,11.00553,-4.2880645,28.841658,2.2576911,34.153854,-41.55288,23.38651,-41.755474,1.4517703,12.09881,-23.237524,-3.217206,64.614525,41.10963,11.994434,9.643412,-0.9715633
1997,-2.1496541500091553,9.607083320617676,78.21353912353516,-2.602137418488625,9.388040288900912,-90.47668102564599,-20.520823,11.054733,-0.52802306,14.806874,-2.3847027,-7.5487204,-14.768253,0.06823159,-4.3982973,6.5193043,-2.6447968,4.9349627,11.1351795,-4.360221,29.19258,2.3236704,33.993237,-41.76411,23.139479,-41.763187,1.5113322,11.894591,-23.267437,-2.8555074,64.89849,41.422478,12.683647,9.538164,-0.9789411
1998,-2.1637659072875977,9.727396011352539,78.19355773925781,-2.625957111796225,9.652208936208535,-90.58573901556852,-20.968037,11.11204,-0.5018447,14.901098,-2.295365,-7.574916,-15.213175,0.113179564,-4.3239813,6.5227685,-2.4848318,4.9851522,11.2672615,-4.4513154,29.528494,2.3825977,33.827675,-41.982437,22.906466,-41.74033,1.5918888,11.6693535,-23.286858,-2.5077097,65.143234,41.734154,13.4826355,9.430268,-0.9156282
1999,-2.15838623046875,9.852264404296875,78.17457580566406,-2.6449658683727892,9.931028820675357,-90.69701896689644,-21.419737,11.162654,-0.46823984,14.977555,-2.1958458,-7.5970335,-15.672445,0.15046327,-4.2471595,6.5262623,-2.325784,5.042314,11.390719,-4.5517554,29.793802,2.4607809,33.64887,-42.21428,22.703655,-41.749855,1.6615925,11.424732,-23.258879,-2.1695926,65.3804,42.032257,14.279603,9.311626,-0.81111777
2000,-2.1562459468841553,9.980915069580078,78.14894104003906,-2.6673638133058573,10.25324673788049,-90.79702209107863,-21.914417,11.209398,-0.44204143,15.037026,-2.0852234,-7.6129217,-16.173887,0.18712401,-4.1895084,6.5270934,-2.1654396,5.09244,11.486021,-4.659968,29.793802,2.6376414,33.436363,-42.4934,22.58727,-41.86787,1.699454,11.150324,-23.06174,-1.8300229,65.657715,42.307274,14.971662,9.1777935,-0.6706214
2001,-2.157421112060547,10.101271629333496,78.12201690673828,-2.6903130670172657,10.557014266164494,-90.88518249540347,-22.385319,11.25209,-0.4183286,15.092481,-1.9777687,-7.618252,-16.6479,0.22295374,-4.149834,6.528504,-2.0159562,5.1324635,11.5562525,-4.7616186,29.793802,2.826829,33.19615,-42.746284,22.494625,-42.070305,1.6742766,10.864661,-22.868992,-1.4943519,65.96142,42.56801,15.4896555,9.016981,-0.5306103
2002,-2.152438163757324,10.225275993347168,78.09651184082031,-2.7111531774981326,10.849635516846147,-90.96773551251047,-22.834934,11.290161,-0.3918113,15.134798,-1.8676654,-7.615891,-17.104155,0.2546955,-4.118741,6.529007,-1.8732269,5.169555,11.605689,-4.8629136,29.793802,3.024824,32.933636,-42.975822,22.420837,-42.32992,1.606983,10.564996,-22.67807,-1.1647065,66.277534,42.815678,15.90201,8.835288,-0.37702757
2003,-2.1505675315856934,10.339099884033203,78.07032775878906,-2.7295154688582994,11.13579528914127,-91.04161214412885,-23.270006,11.322132,-0.36579278,15.163138,-1.7535104,-7.6142955,-17.548758,0.27989736,-4.0963626,6.5283833,-1.7336105,5.2067933,11.641558,-4.9592834,29.793802,3.223806,32.65191,-43.183098,22.350271,-42.63962,1.5109029,10.2513275,-22.478086,-0.844037,66.58537,43.030396,16.28039,8.637462,-0.23701094
2004,-2.154369354248047,10.453132629394531,78.04544067382812,-2.7457112698297044,11.420164376730648,-91.10390667840488,-23.698963,11.3467,-0.3439802,15.179356,-1.6347414,-7.6219664,-17.988989,0.29675865,-4.082901,6.5283027,-1.5940251,5.247104,11.670955,-5.0447574,29.793802,3.4106088,32.352543,-43.372227,22.272,-42.995598,1.398976,9.923702,-22.260368,-0.5362729,66.8664,43.190517,16.700539,8.427852,-0.13729958
2005,-2.148646116256714,10.567261695861816,78.02056121826172,-2.757318908999118,11.705092405330504,-91.15523003469251,-24.115894,11.362667,-0.31830668,15.165934,-1.5057656,-7.647869,-18.428585,0.3022585,-4.079009,6.527511,-1.451463,5.296754,11.701903,-5.119206,29.793802,3.5859058,32.034843,-43.53573,22.183096,-43.435886,1.2854564,9.573928,-22.016249,-0.24498862,67.098114,43.288868,17.190987,8.217801,-0.012547638
2006,-2.143261671066284,10.679943084716797,77.99549102783203,-2.7646602154368916,11.98801922475575,-91.19660761633783,-24.523022,11.370862,-0.2903396,15.135262,-1.3706331,-7.6851797,-18.8631,0.2983017,-4.084298,6.525393,-1.3079615,5.352089,11.729847,-5.1853228,29.793802,3.7493494,31.69962,-43.678257,22.092493,-43.9545,1.1611352,9.204453,-21.754984,0.026817692,67.297424,43.332283,17.714369,8.001945,0.1277111
2007,-2.1389520168304443,10.78374195098877,77.97698974609375,-2.772867122117766,12.265385894078955,-91.2260476049847,-24.92488,11.37365,-0.2754575,15.103694,-1.2349076,-7.719011,-19.2861,0.29146147,-4.0974364,6.5231094,-1.167908,5.400745,11.745545,-5.2408724,29.793802,3.9057777,31.349724,-43.81307,21.993284,-44.46448,1.0029911,8.831434,-21.481344,0.27740416,67.49555,43.3209,18.22646,7.7582674,0.14467017
2008,-2.127216100692749,10.887874603271484,77.9533462524414,-2.7869175538994715,12.533983843766471,-91.24163994733235,-25.33024,11.373485,-0.28984803,15.095199,-1.1072931,-7.7346144,-19.691162,0.28797933,-4.11711,6.5210266,-1.0353961,5.430618,11.73944,-5.2841954,29.793802,4.060169,30.989614,-43.95279,21.878105,-44.880245,0.78678733,8.470938,-21.199766,0.5059019,67.72401,43.255074,18.682367,7.4624457,-0.10024746
2009,-2.1139049530029297,10.986696243286133,77.93193817138672,-2.809520125001309,12.793476637824845,-91.24117896979695,-25.747282,11.370295,-0.3453578,15.125094,-0.9918794,-7.718657,-20.076817,0.29147115,-4.1423755,6.519805,-0.910575,5.431158,11.703957,-5.314444,29.793802,4.2218676,30.62187,-44.09329,21.741085,-45.249264,0.46479574,7.9934545,-20.906618,0.71076125,68.0019,43.10987,19.089104,7.0995293,-0.7079997
2010,-2.1089320182800293,11.081830024719238,77.91294860839844,-2.837298434750997,13.045809743544929,-91.22643476273085,-26.170969,11.362584,-0.43086383,15.179592,-0.8844253,-7.6823096,-20.445808,0.2977619,-4.174061,6.5167623,-0.7902351,5.411265,11.645671,-5.3340917,29.793802,4.3908978,30.247656,-44.227386,21.581059,-45.594772,0.06466002,7.4339767,-20.597878,0.8909096,68.30854,42.888924,19.457376,6.681189,-1.582746
2011,-2.0938992500305176,11.177878379821777,77.88925170898438,-2.8658198746659727,13.290974510201323,-91.20125097082209,-26.582476,11.350338,-0.52627367,15.225135,-0.7736681,-7.6469436,-20.80252,0.3012684,-4.21354,6.516521,-0.6777946,5.3880005,11.575504,-5.347428,29.793802,4.5496244,29.870752,-44.36814,21.402672,-45.79924,-0.33028993,7.0578494,-20.288948,1.0454128,68.622665,42.639977,19.761204,6.2231927,-2.5679927
2012,-2.0645227432250977,11.279427528381348,77.86264038085938,-2.89041454216744,13.529174310794097,-91.16934557727768,-26.968767,11.333005,-0.61260945,15.238346,-0.65390146,-7.633861,-21.147217,0.29678658,-4.262136,6.514241,-0.5711283,5.378256,11.505732,-5.3590884,29.793802,4.688512,29.495607,-44.526154,21.20539,-45.734936,-0.63975096,7.1322947,-19.994408,1.1736876,68.92112,42.41055,19.976501,5.7445493,-3.5081823
2013,-2.045978307723999,11.37564468383789,77.84038543701172,-2.910095343919749,13.758169876258357,-91.12782918825799,-27.317938,11.309733,-0.6859603,15.199847,-0.51865214,-7.658298,-21.47682,0.28203776,-4.3251715,6.5105343,-0.47375518,5.386256,11.435319,-5.3702645,29.793802,4.798521,29.125635,-44.75081,20.945696,-45.29218,-0.822924,7.902731,-19.717087,1.2755618,69.208916,42.21693,20.06567,5.2193685,-4.417374
2014,-2.036813735961914,11.46385669708252,77.81651306152344,-2.926947799681626,13.978796776056303,-91.07596118843783,-27.639074,11.280971,-0.75576144,15.124658,-0.37179762,-7.705624,-21.793125,0.26015273,-4.400222,6.508732,-0.38586214,5.4028726,11.361768,-5.378947,29.793802,4.8907933,28.761324,-45.02171,20.633371,-44.560204,-0.91751003,9.170703,-19.451807,1.3499007,69.49305,42.03127,20.05262,4.6516213,-5.361325
2015,-2.021286964416504,11.550601959228516,77.79379272460938,-2.942415148747611,14.195173072445419,-91.02102554624098,-27.950405,11.250183,-0.8237183,15.042234,-0.22384188,-7.752733,-22.101326,0.23577614,-4.4773073,6.5052238,-0.30041248,5.4245214,11.292595,-5.383629,29.793802,4.9747915,28.40479,-45.246937,20.350462,-43.718407,-0.963188,10.539822,-19.191767,1.3973054,69.75048,41.833168,19.996248,4.10553,-6.263903
2016,-2.00771164894104,11.63151741027832,77.77444458007812,-2.957241287326018,14.411034790346807,-90.96989137958005,-28.268034,11.219666,-0.89077985,14.978609,-0.0828788,-7.776414,-22.408703,0.21241243,-4.5463476,6.501808,-0.21350282,5.447919,11.233404,-5.3842273,29.793802,5.0648746,28.060022,-45.33172,20.175312,-42.943596,-1.0167873,11.614378,-18.932432,1.4205532,69.960045,41.601727,19.962185,3.643014,-7.0478206
2017,-2.001631021499634,11.707246780395508,77.75733184814453,-2.969777971666181,14.632066141764072,-90.9213049826352,-28.60237,11.186681,-0.9575118,14.93944,0.05196636,-7.762628,-22.721083,0.18851282,-4.605922,6.496965,-0.12208833,5.4753547,11.181148,-5.384462,29.793802,5.1743994,27.729994,-45.209354,20.137766,-42.19659,-1.0929612,12.33937,-18.67917,1.421574,70.100525,41.338394,19.986307,3.2769964,-7.6705956
2018,-1.9842115640640259,11.793946266174316,77.74471282958984,-2.9798577148464833,14.854572701996297,-90.87244928370238,-28.940445,11.150673,-1.0225223,14.9063425,0.18688776,-7.726301,-23.0345,0.16283432,-4.6609054,6.4923034,-0.02951505,5.507594,11.129837,-5.3857083,29.793802,5.295435,27.418287,-44.939133,20.186512,-41.41293,-1.1651466,12.908677,-18.432863,1.403061,70.19191,41.05434,20.03001,2.974805,-8.1815195
2019,-1.9626129865646362,11.870409965515137,77.7234115600586,-2.9913824875619137,15.069081157235374,-90.82836071639312,-29.27158,11.118181,-1.085893,14.886001,0.3120553,-7.687579,-23.336706,0.14132686,-4.7111797,6.486428,0.06151462,5.538092,11.083851,-5.383447,29.793802,5.41795,27.130032,-44.613914,20.273367,-40.722134,-1.2455201,13.302772,-18.189205,1.3684725,70.27738,40.748398,20.056076,2.7286756,-8.639709
2020,-1.9482368230819702,11.941377639770508,77.7021484375,-3.0088044557353775,15.265773112818698,-90.79439093165217,-29.581823,11.095878,-1.1470082,14.878071,0.4213783,-7.666625,-23.618032,0.13027085,-4.756642,6.4816146,0.14676811,5.5605073,11.047643,-5.3728538,29.793802,5.529481,26.871637,-44.32814,20.350758,-40.25774,-1.3481984,13.501873,-17.949144,1.3201617,70.40223,40.423313,20.030607,2.5311975,-9.104088
2021,-1.9294520616531372,12.018050193786621,77.68181610107422,-3.0356655017760916,15.437049295490748,-90.77518719327824,-29.864212,11.088834,-1.2067205,14.890876,0.5064428,-7.6750703,-23.868774,0.1353209,-4.796098,6.4773316,0.22296065,5.5705953,11.026629,-5.349899,29.793802,5.6406493,26.64763,-44.07152,20.43152,-40.12747,-1.4999862,13.388658,-17.699213,1.2598275,70.56497,40.060535,19.91724,2.4046826,-9.600527
2022,-1.925390601158142,12.087735176086426,77.65983581542969,-3.069233460820436,15.589935744461792,-90.76707884932122,-30.126476,11.092537,-1.2648779,14.919617,0.57372653,-7.69991,-24.096909,0.15218729,-4.830142,6.4729385,0.29316998,5.572597,11.017761,-5.318234,29.793802,5.7551875,26.460226,-43.807377,20.526915,-40.240765,-1.6892544,13.010725,-17.448277,1.187662,70.74656,39.667816,19.74883,2.3459485,-10.094078
2023,-1.9134502410888672,12.154491424560547,77.63847351074219,-3.102841307023292,15.737484136804907,-90.76223036273194,-30.38168,11.09761,-1.3199879,14.95283,0.6358241,-7.7242484,-24.31831,0.16975166,-4.860866,6.468891,0.3628375,5.57327,11.018295,-5.2859926,29.793802,5.864048,26.321589,-43.592094,20.571863,-40.427937,-1.8715413,12.596819,-17.211248,1.1123043,70.94904,39.28605,19.57019,2.3096607,-10.552349
2024,-1.8999742269515991,12.218687057495117,77.61880493164062,-3.1305446556276313,15.892346635006119,-90.75295608603163,-30.642178,11.09602,-1.3708197,14.978884,0.70454156,-7.7311616,-24.547262,0.17751428,-4.8905263,6.4637065,0.43880802,5.579396,11.017798,-5.259275,29.793802,5.946857,26.215849,-43.47479,20.528864,-40.510403,-2.0056982,12.37431,-17.006071,1.0294006,71.18857,38.946594,19.434792,2.2496479,-10.9449005
2025,-1.894425392150879,12.283435821533203,77.60608673095703,-3.1512123934149745,16.06023524202639,-90.73630961063695,-30.915945,11.086207,-1.4166623,14.998244,0.7838638,-7.712266,-24.791151,0.17241347,-4.918296,6.4581437,0.5271382,5.592355,11.024384,-5.2332764,29.793802,5.9837155,26.151995,-43.50068,20.352325,-40.465717,-2.0585878,12.430122,-16.842632,0.9482294,71.46527,38.674908,19.347988,2.1556742,-11.254503
2026,-1.8800824880599976,12.351027488708496,77.597412109375,-3.1679869710054387,16.233861530087918,-90.71697790642466,-31.19519,11.072712,-1.4580562,15.01629,0.8667699,-7.67786,-25.041761,0.16028336,-4.9431214,6.4523373,0.62338114,5.6085796,11.0504675,-5.202478,29.793802,5.989183,26.136276,-43.638542,20.07002,-40.3779,-2.0553489,12.631139,-16.720907,0.9054298,71.742004,38.493023,19.272255,2.052102,-11.48685
2027,-1.863291621208191,12.409318923950195,77.5836181640625,-3.181001568854635,16.404591110292078,-90.6972734274755,-31.466007,11.054798,-1.4964879,15.027134,0.95048696,-7.639165,-25.287447,0.14372624,-4.968151,6.4465556,0.7151633,5.6276965,11.052391,-5.188375,29.793802,5.9951386,26.130978,-43.81211,19.777126,-40.240417,-2.0644882,12.892232,-16.602747,0.8134329,72.09861,38.27485,19.24408,1.9367464,-11.703924
2028,-1.8525669574737549,12.465774536132812,77.56761169433594,-3.190112612921197,16.56661756609373,-90.68127737674642,-31.718143,11.032942,-1.5322584,15.027043,1.0310811,-7.6078143,-25.52055,0.12509683,-4.9948483,6.44058,0.7916095,5.6490564,11.0655365,-5.184683,29.793802,6.010518,26.143398,-43.99686,19.538609,-40.047024,-2.1300395,13.111224,-16.490595,0.72913325,72.42103,38.07601,19.221275,1.8204477,-11.886183
2029,-1.832209587097168,12.523688316345215,77.54940032958984,-3.1930490351473875,16.715442123054334,-90.66980453023217,-31.942648,11.003661,-1.5672537,15.009492,1.1076796,-7.5845757,-25.7361,0.102720775,-5.0256004,6.436539,0.8426151,5.6739173,11.072278,-5.2054186,29.793802,6.0514326,26.167213,-44.18552,19.38959,-39.74614,-2.3093216,13.267868,-16.3818,0.63981825,72.748505,37.883682,19.23126,1.6862384,-12.03183
2030,-1.8158587217330933,12.580767631530762,77.52177429199219,-3.1904804132810347,16.855404748351084,-90.66105416873177,-32.147545,10.968245,-1.6004344,14.978542,1.1821272,-7.56415,-25.939514,0.075849004,-5.0585346,6.434261,0.87633044,5.70217,11.074565,-5.24348,29.793802,6.0991015,26.198858,-44.398705,19.295403,-39.35571,-2.5592067,13.411723,-16.282526,0.5530871,73.08611,37.71559,19.266417,1.5369699,-12.135646
2031,-1.8022491931915283,12.638129234313965,77.50226593017578,-3.1872221472219797,16.991418330248273,-90.65399815504593,-32.342693,10.9335375,-1.628442,14.941611,1.2572076,-7.548849,-26.137323,0.048507135,-5.0900626,6.4313297,0.90771085,5.7313867,11.076812,-5.283063,29.793802,6.140437,26.230316,-44.613056,19.222076,-38.97373,-2.7936633,13.559829,-16.196693,0.48291388,73.41432,37.566933,19.30599,1.4009707,-12.235054
2032,-1.7801529169082642,12.703535079956055,77.4858627319336,-3.187777080759213,17.128594389807756,-90.6475012209642,-32.53606,10.905837,-1.6473427,14.900426,1.3386303,-7.540887,-26.337034,0.024867965,-5.1166844,6.427704,0.9501327,5.759176,11.078437,-5.3145065,29.793802,6.177818,26.272806,-44.797386,19.111666,-38.702423,-2.9265673,13.729446,-16.11318,0.39419025,73.733116,37.37959,19.331194,1.3068224,-12.374414
2033,-1.7755711078643799,12.755194664001465,77.46817779541016,-3.193591928840334,17.267144329790863,-90.64349900318167,-32.727806,10.889405,-1.6492227,14.856608,1.4267535,-7.5449715,-26.540405,0.0064418744,-5.135672,6.422833,1.0089234,5.7874413,11.089017,-5.3276787,29.793802,6.197247,26.311264,-44.944763,18.962643,-38.5845,-2.9034207,13.940895,-16.040264,0.31533414,74.02912,37.181847,19.332396,1.2709584,-12.580188
2034,-1.759057879447937,12.810187339782715,77.45672607421875,-3.20060741984379,17.404486390250092,-90.64168235067464,-32.91175,10.878486,-1.6370243,14.804897,1.5206169,-7.5582433,-26.743351,-0.010790499,-5.1486287,6.418387,1.074882,5.8169036,11.102637,-5.332845,29.793802,6.2031035,26.34491,-45.069046,18.80179,-38.56142,-2.7816756,14.178938,-15.978569,0.24510768,74.31379,36.982952,19.323298,1.2748488,-12.825986
2035,-1.7406949996948242,12.8629150390625,77.4442138671875,-3.2101795972008627,17.54177697524604,-90.6382026149608,-33.094887,10.86935,-1.6280072,14.751472,1.6175618,-7.5724263,-26.945639,-0.025926368,-5.1612115,6.414178,1.1439496,5.842601,11.107938,-5.3361945,29.793802,6.205342,26.381393,-45.18198,18.642189,-38.573956,-2.6411014,14.403222,-15.920791,0.16870692,74.58438,36.76692,19.306393,1.2966362,-13.062948
2036,-1.7281564474105835,12.909137725830078,77.42891693115234,-3.2225146399581557,17.67989578591136,-90.6289987913983,-33.28393,10.857155,-1.6387361,14.703047,1.7141467,-7.5790772,-27.144968,-0.03906728,-5.1785917,6.408521,1.2120541,5.8595824,11.102361,-5.3397007,29.793802,6.2032695,26.419037,-45.306164,18.509527,-38.560314,-2.5616827,14.572918,-15.866354,0.09568734,74.819565,36.548046,19.279436,1.3150393,-13.2364855
2037,-1.7165409326553345,12.957720756530762,77.41943359375,-3.237647514048078,17.82059599399112,-90.61357674778552,-33.48253,10.840423,-1.6756704,14.662281,1.8119558,-7.57461,-27.344742,-0.04938626,-5.1990914,6.4053564,1.2797146,5.8607216,11.08675,-5.3478255,29.793802,6.2036905,26.481575,-45.446777,18.389257,-38.508602,-2.5628736,14.66748,-15.8067665,-0.013177059,75.00746,36.276234,19.236444,1.3321601,-13.320505
2038,-1.6991654634475708,13.006112098693848,77.40865325927734,-3.2583899687237188,17.96179467478504,-90.59417192152843,-33.6877,10.824681,-1.7317812,14.629503,1.9095142,-7.5646653,-27.541002,-0.053759936,-5.222669,6.399201,1.3505515,5.8499975,11.064439,-5.3485665,29.793802,6.1833634,26.531996,-45.59963,18.308622,-38.44544,-2.6041453,14.710499,-15.759238,-0.08766936,75.14494,36.035545,19.17139,1.3558273,-13.341842
2039,-1.6802778244018555,13.0582275390625,77.39437103271484,-3.274818654693682,18.10295720108012,-90.56968420659882,-33.88826,10.801699,-1.7911049,14.587023,2.010684,-7.5515585,-27.736567,-0.06454992,-5.2488637,6.395656,1.4162347,5.841759,11.040021,-5.355774,29.793802,6.1706576,26.603357,-45.76411,18.222416,-38.392597,-2.6713226,14.735712,-15.707515,-0.18520911,75.27079,35.765156,19.114098,1.3769534,-13.34646
2040,-1.6633726358413696,13.106627464294434,77.38030242919922,-3.2841308378103093,18.242718260187726,-90.53935441108626,-34.07798,10.769852,-1.8437715,14.526661,2.1142986,-7.5389996,-27.929243,-0.08624362,-5.281402,6.3926845,1.471225,5.8489494,11.006094,-5.374187,29.793802,6.1739745,26.688297,-45.926937,18.127491,-38.364002,-2.748857,14.770941,-15.649254,-0.29930994,75.4215,35.480553,19.08074,1.3859433,-13.374924
2041,-1.6378413438796997,13.161073684692383,77.36280059814453,-3.28547859646676,18.37729419480829,-90.49872945401655,-34.25179,10.72669,-1.8909683,14.444191,2.2200975,-7.529029,-28.111517,-0.12178321,-5.327195,6.384918,1.5118324,5.8782115,10.948919,-5.4007974,29.793802,6.1813984,26.751299,-46.08476,18.062096,-38.358837,-2.8378367,14.810494,-15.600916,-0.383868,75.61668,35.239433,19.078033,1.3766485,-13.449673
